symptom_iri	symptom_iri	method	score	doid_name	symptom_name	symptom_definition
http://purl.obolibrary.org/obo/SYMP_0019161	http://purl.obolibrary.org/obo/DOID_12205	axiom	1.0	dengue disease	muscle pain	A pain that is characterized by a pain in one or more muscles.
http://purl.obolibrary.org/obo/SYMP_0000064	http://purl.obolibrary.org/obo/DOID_12205	axiom	1.0	dengue disease	joint pain	A pain that is characterized by a pain situated, or occurring, in or around a joint.
http://purl.obolibrary.org/obo/SYMP_0000130	http://purl.obolibrary.org/obo/DOID_12205	axiom	1.0	dengue disease	severe headache	
http://purl.obolibrary.org/obo/SYMP_0000487	http://purl.obolibrary.org/obo/DOID_12205	axiom	1.0	dengue disease	rash	A skin and integumentary tissue symptom that is characterized by an eruption on the body typically with little or no elevation above the surface.
http://purl.obolibrary.org/obo/SYMP_0020023	http://purl.obolibrary.org/obo/DOID_12205	axiom	1.0	dengue disease	bone pain	
http://purl.obolibrary.org/obo/SYMP_0000007	http://purl.obolibrary.org/obo/DOID_12205	axiom	1.0	dengue disease	bleeding	A general symptom that is characterized as an act, instance, or result of being bled or the process by which something is bled: as a the escape of blood from vessels.
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_12205	axiom	1.0	dengue disease	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000882	http://purl.obolibrary.org/obo/DOID_12206	axiom	1.0	dengue hemorrhagic fever	high fever	A fever that is characterized by an elevated temperature.
http://purl.obolibrary.org/obo/SYMP_0000114	http://purl.obolibrary.org/obo/DOID_12206	axiom	1.0	dengue hemorrhagic fever	thrombocytopenia	
http://purl.obolibrary.org/obo/SYMP_0019155	http://purl.obolibrary.org/obo/DOID_12211	axiom	1.0	filarial elephantiasis	lymphadenitis	
http://purl.obolibrary.org/obo/SYMP_0000083	http://purl.obolibrary.org/obo/DOID_12211	axiom	1.0	filarial elephantiasis	lymphangitis	
http://purl.obolibrary.org/obo/SYMP_0000263	http://purl.obolibrary.org/obo/DOID_12211	axiom	1.0	filarial elephantiasis	epididymitis	A reproductive system symptom that is characterized by an inflammation of the epididymis.
http://purl.obolibrary.org/obo/SYMP_0000672	http://purl.obolibrary.org/obo/DOID_12211	axiom	1.0	filarial elephantiasis	abscess	
http://purl.obolibrary.org/obo/SYMP_0000613	http://purl.obolibrary.org/obo/DOID_12211	axiom	1.0	filarial elephantiasis	fever	A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
http://purl.obolibrary.org/obo/SYMP_0000356	http://purl.obolibrary.org/obo/DOID_12282	axiom	1.0	femoral vein thrombophlebitis	phlebitis	
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000040	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	hematuria	A urinary system symptom that is characterized by the presence of blood or blood cells in the urine.
http://purl.obolibrary.org/obo/SYMP_0000064	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	joint pain	A pain that is characterized by a pain situated, or occurring, in or around a joint.
http://purl.obolibrary.org/obo/SYMP_0000760	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	petechiae	A skin and integumentary tissue symptom that is characterized by a minute reddish or purplish spot containing blood that appears in skin or mucous membrane as a result of localized hemorrhage.
http://purl.obolibrary.org/obo/SYMP_0000882	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	high fever	A fever that is characterized by an elevated temperature.
http://purl.obolibrary.org/obo/SYMP_0000421	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	hematochezia	hematochezia is a feces and droppings symptom characterized by the passage of fresh blood per anus, usually in or with stools.
http://purl.obolibrary.org/obo/SYMP_0000006	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	backache	A pain that is characterized by occurring in the lower back.
http://purl.obolibrary.org/obo/SYMP_0000446	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	bloodshot eye	
http://purl.obolibrary.org/obo/SYMP_0000448	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	epistaxis	A nose symptom that involves a is loss of blood from the tissue lining the nose.
http://purl.obolibrary.org/obo/SYMP_0000504	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	headache	A pain that is characterized by a pain in the head.
http://purl.obolibrary.org/obo/SYMP_0000539	http://purl.obolibrary.org/obo/DOID_12287	axiom	1.0	Crimean-Congo hemorrhagic fever	jaundice	A skin and integumentary tissue symptom that is characterized by a yellowish pigmentation of the skin, tissues, and certain body fluids is caused by the deposition of bile pigments that follows interference with normal production and discharge of bile (as in certain liver diseases) or excessive breakdown of red blood cells (as after internal hemorrhage or in various hemolytic states).
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_1229	axiom	1.0	paranoid schizophrenia	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).
http://purl.obolibrary.org/obo/SYMP_0000030	http://purl.obolibrary.org/obo/DOID_12294	axiom	1.0	atypical depressive disorder	paralysis	A nervous system symptom that is characterized by a complete or partial loss of function especially when involving the power of motion or of sensation in any part of the body.
http://purl.obolibrary.org/obo/SYMP_0000582	http://purl.obolibrary.org/obo/DOID_12294	axiom	1.0	atypical depressive disorder	hypersomnia	Hypersomnia is a sleep disturbance characterized by sleeping for excessive periods at intervals with intervening periods of normal duration of sleeping and waking.
http://purl.obolibrary.org/obo/SYMP_0019173	http://purl.obolibrary.org/obo/DOID_12297	axiom	1.0	Vogt-Koyanagi-Harada disease	meningitis	A nervous system symptom that is characterized by an inflammation of the meninges and especially of the pia mater and the arachnoid.
http://purl.obolibrary.org/obo/SYMP_0000614	http://purl.obolibrary.org/obo/DOID_12323	axiom	1.0	cough variant asthma	cough	A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
http://purl.obolibrary.org/obo/SYMP_0000360	http://purl.obolibrary.org/obo/DOID_12328	axiom	1.0	marasmus	emaciation	A wasting that is characterized by the state of being extremely thin as a result of an absence of body fat and very week as a result of muscle wasting; usually because of illness or extreme hunger.
http://purl.obolibrary.org/obo/SYMP_0020051	http://purl.obolibrary.org/obo/DOID_12328	axiom	1.0	marasmus	decreased metabolism	A nutrition, metabolism, and development symptom that is characterized by a reduction in the chemical reactions catalyzed by enzymes, which keep us alive. Metabolism allows organisms to grow, reproduce, maintain their structures, and respond to their environments and can be divided into catabolism (breaking down of organic matter) and anabolism (building of molecules).
http://purl.obolibrary.org/obo/SYMP_0000231	http://purl.obolibrary.org/obo/DOID_12328	axiom	1.0	marasmus	bradycardia	Bradycardia is a cardiovascular system symptom consisting of a relatively slow heart action whether physiological or pathological.
http://purl.obolibrary.org/obo/SYMP_0000302	http://purl.obolibrary.org/obo/DOID_12328	axiom	1.0	marasmus	hypothermia	A neurological and physiological symptom that is characterized by a subnormal temperature of the body, as defined by a temperature under 36.6 degrees Celcius (97.8 degrees Fahrenheit).
http://purl.obolibrary.org/obo/SYMP_0000403	http://purl.obolibrary.org/obo/DOID_12328	axiom	1.0	marasmus	weight gain	A weight symptom that is characterized by an increase in body weight. This can involve an increase in muscle mass, fat deposits, excess fluids such as water or other factors.
http://purl.obolibrary.org/obo/SYMP_0000616	http://purl.obolibrary.org/obo/DOID_12328	axiom	1.0	marasmus	loss of height	
http://purl.obolibrary.org/obo/SYMP_0019180	http://purl.obolibrary.org/obo/DOID_12328	axiom	1.0	marasmus	constipation	Constipation is a feces and droppings symptom involving the abnormally delayed or infrequent passage of dry hardened feces. Constipation may be categorized into three subtypes: normal-transit, slow-transit, and pelvic floor dysfunction.
http://purl.obolibrary.org/obo/SYMP_0019145	http://purl.obolibrary.org/obo/DOID_12357	axiom	1.0	viral labyrinthitis	vomiting	Vomiting is a digestive system symptom characterized by throwing up the stomach contents.
http://purl.obolibrary.org/obo/SYMP_0000393	http://purl.obolibrary.org/obo/DOID_12357	axiom	1.0	viral labyrinthitis	tinnitus	
http://purl.obolibrary.org/obo/SYMP_0000610	http://purl.obolibrary.org/obo/DOID_12357	axiom	1.0	viral labyrinthitis	dizziness	A  balance symptom that is characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_12357	axiom	1.0	viral labyrinthitis	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000318	http://purl.obolibrary.org/obo/DOID_12357	axiom	1.0	viral labyrinthitis	loss of balance	A  balance symptom that is characterized by an inability to stay upright and move confidently.  Loss of balance may be due to problems in the inner ear, the brain, or the heart. Aging, infections, head injury, certain medicines, and problems with blood circulation may also cause balance problems.
http://purl.obolibrary.org/obo/SYMP_0019174	http://purl.obolibrary.org/obo/DOID_12365	axiom	1.0	malaria	chills	
http://purl.obolibrary.org/obo/SYMP_0000094	http://purl.obolibrary.org/obo/DOID_12376	axiom	1.0	juvenile spinal muscular atrophy	muscle weakness	
http://purl.obolibrary.org/obo/SYMP_0000094	http://purl.obolibrary.org/obo/DOID_12377	axiom	1.0	spinal muscular atrophy	muscle weakness	
http://purl.obolibrary.org/obo/SYMP_0000363	http://purl.obolibrary.org/obo/DOID_12377	axiom	1.0	spinal muscular atrophy	progressive weakness	
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_12384	axiom	1.0	dysentery	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_12385	axiom	1.0	shigellosis	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0000570	http://purl.obolibrary.org/obo/DOID_12386	axiom	1.0	balantidiasis	diarrhea	Diarrhea is a feces and droppng symptom involving the abnormally frequent intestinal evacuations with more or less fluid stools.
http://purl.obolibrary.org/obo/SYMP_0000001	http://purl.obolibrary.org/obo/DOID_12386	axiom	1.0	balantidiasis	abdominal cramp	
http://purl.obolibrary.org/obo/SYMP_0000457	http://purl.obolibrary.org/obo/DOID_12386	axiom	1.0	balantidiasis	abdominal pain	A pain that is characterized by occurring in the abdomen, i.e. between the chest and groin.
http://purl.obolibrary.org/obo/SYMP_0000458	http://purl.obolibrary.org/obo/DOID_12386	axiom	1.0	balantidiasis	nausea	Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.
http://purl.obolibrary.org/obo/SYMP_0000565	http://purl.obolibrary.org/obo/DOID_12387	axiom	1.0	nephrogenic diabetes insipidus	polyuria	A urinary system symptom that is characterized by the excessive secretion of urine.
http://purl.obolibrary.org/obo/SYMP_0000715	http://purl.obolibrary.org/obo/DOID_12403	axiom	1.0	tinea pedis	skin desquamation	A skin and integumentary tissue symptom that is characterized by the peeling off of skin in the form of scales.
http://purl.obolibrary.org/obo/SYMP_0000099	http://purl.obolibrary.org/obo/DOID_1251	axiom	1.0	tuberculous epididymitis	pain	A sensation perception that is characterized by an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.
