symp_iri	doid_iri	disease_name	symptom_name	symptom_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000600	http://purl.obolibrary.org/obo/DOID_11163	obsolete apnea of prematurity	apnea	A respiratory abnormality that is characterized by transient cessation of respiration whether normal (as in hibernating animals) or abnormal (as that caused by certain drugs).	cosine	0.7581207752227783
http://purl.obolibrary.org/obo/SYMP_0000600	http://purl.obolibrary.org/obo/DOID_4298	obsolete respiratory system abnormality	apnea	A respiratory abnormality that is characterized by transient cessation of respiration whether normal (as in hibernating animals) or abnormal (as that caused by certain drugs).	cosine	0.7414296865463257
http://purl.obolibrary.org/obo/SYMP_0000601	http://purl.obolibrary.org/obo/DOID_0050847	sleep apnea	hyperventilation	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.	cosine	0.5934564471244812
http://purl.obolibrary.org/obo/SYMP_0000601	http://purl.obolibrary.org/obo/DOID_0080823	near-fatal asthma	hyperventilation	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.	cosine	0.6446099877357483
http://purl.obolibrary.org/obo/SYMP_0000601	http://purl.obolibrary.org/obo/DOID_10032	hyperlucent lung	hyperventilation	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.	cosine	0.6395791172981262
http://purl.obolibrary.org/obo/SYMP_0000601	http://purl.obolibrary.org/obo/DOID_12346	obsolete hyperkinetic heart syndrome	hyperventilation	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.	cosine	0.6073629260063171
http://purl.obolibrary.org/obo/SYMP_0000601	http://purl.obolibrary.org/obo/DOID_9274	hyperlysinemia	hyperventilation	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.	cosine	0.6067004203796387
http://purl.obolibrary.org/obo/SYMP_0000602	http://purl.obolibrary.org/obo/DOID_0050847	sleep apnea	orthopnea	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).	cosine	0.6692555546760559
http://purl.obolibrary.org/obo/SYMP_0000602	http://purl.obolibrary.org/obo/DOID_11091	obsolete perinatal respiratory disorder	orthopnea	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).	cosine	0.6040093302726746
http://purl.obolibrary.org/obo/SYMP_0000602	http://purl.obolibrary.org/obo/DOID_11163	obsolete apnea of prematurity	orthopnea	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).	cosine	0.615437924861908
http://purl.obolibrary.org/obo/SYMP_0000602	http://purl.obolibrary.org/obo/DOID_1579	respiratory system disease	orthopnea	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).	cosine	0.6412314176559448
http://purl.obolibrary.org/obo/SYMP_0000602	http://purl.obolibrary.org/obo/DOID_4298	obsolete respiratory system abnormality	orthopnea	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).	cosine	0.6437705159187317
http://purl.obolibrary.org/obo/SYMP_0000603	http://purl.obolibrary.org/obo/DOID_0050847	sleep apnea	tachypnea	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.	cosine	0.652479350566864
http://purl.obolibrary.org/obo/SYMP_0000603	http://purl.obolibrary.org/obo/DOID_0060496	respiratory allergy	tachypnea	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.	cosine	0.5943479537963867
http://purl.obolibrary.org/obo/SYMP_0000603	http://purl.obolibrary.org/obo/DOID_0080823	near-fatal asthma	tachypnea	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.	cosine	0.6235002875328064
http://purl.obolibrary.org/obo/SYMP_0000603	http://purl.obolibrary.org/obo/DOID_11649	obsolete transitory tachypnea of newborn	tachypnea	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.	cosine	0.7159610390663147
http://purl.obolibrary.org/obo/SYMP_0000603	http://purl.obolibrary.org/obo/DOID_4298	obsolete respiratory system abnormality	tachypnea	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.	cosine	0.6176419854164124
http://purl.obolibrary.org/obo/SYMP_0000604	http://purl.obolibrary.org/obo/DOID_0080809	chronic asthma	wheezing	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.	cosine	0.6393258571624756
http://purl.obolibrary.org/obo/SYMP_0000604	http://purl.obolibrary.org/obo/DOID_0080810	acute asthma	wheezing	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.	cosine	0.6038051843643188
http://purl.obolibrary.org/obo/SYMP_0000604	http://purl.obolibrary.org/obo/DOID_12323	cough variant asthma	wheezing	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.	cosine	0.6514014601707458
http://purl.obolibrary.org/obo/SYMP_0000604	http://purl.obolibrary.org/obo/DOID_2841	asthma	wheezing	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.	cosine	0.7524005174636841
http://purl.obolibrary.org/obo/SYMP_0000604	http://purl.obolibrary.org/obo/DOID_2942	bronchiolitis	wheezing	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.	cosine	0.6127991080284119
http://purl.obolibrary.org/obo/SYMP_0000605	http://purl.obolibrary.org/obo/DOID_10489	obsolete transient disorder of initiating or maintaining wakefulness	coma	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	cosine	0.6536695957183838
http://purl.obolibrary.org/obo/SYMP_0000605	http://purl.obolibrary.org/obo/DOID_12380	obsolete predominant disturbance of consciousness	coma	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	cosine	0.6540238261222839
http://purl.obolibrary.org/obo/SYMP_0000605	http://purl.obolibrary.org/obo/DOID_12983	obsolete transient disorder of initiating or maintaining sleep	coma	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	cosine	0.6626884341239929
http://purl.obolibrary.org/obo/SYMP_0000605	http://purl.obolibrary.org/obo/DOID_1607	hypoglycemic coma	coma	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	cosine	0.776627779006958
http://purl.obolibrary.org/obo/SYMP_0000605	http://purl.obolibrary.org/obo/DOID_534	obsolete persistent disorder of initiating or maintaining wakefulness	coma	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	cosine	0.6403616070747375
http://purl.obolibrary.org/obo/SYMP_0000606	http://purl.obolibrary.org/obo/DOID_2983	anuria	nocturnal enuresis	A urinary incontinence that is characterized by involuntary urination at night in children five years of age or older.	cosine	0.5370538234710693
http://purl.obolibrary.org/obo/SYMP_0000606	http://purl.obolibrary.org/obo/DOID_364	obsolete spontaneous rupture of bladder	nocturnal enuresis	A urinary incontinence that is characterized by involuntary urination at night in children five years of age or older.	cosine	0.5888144373893738
http://purl.obolibrary.org/obo/SYMP_0000606	http://purl.obolibrary.org/obo/DOID_365	bladder disease	nocturnal enuresis	A urinary incontinence that is characterized by involuntary urination at night in children five years of age or older.	cosine	0.5420869588851929
http://purl.obolibrary.org/obo/SYMP_0000606	http://purl.obolibrary.org/obo/DOID_578	obsolete urination disorder	nocturnal enuresis	A urinary incontinence that is characterized by involuntary urination at night in children five years of age or older.	cosine	0.5877567529678345
http://purl.obolibrary.org/obo/SYMP_0000606	http://purl.obolibrary.org/obo/DOID_724	female stress incontinence	nocturnal enuresis	A urinary incontinence that is characterized by involuntary urination at night in children five years of age or older.	cosine	0.6575004458427429
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_1229	paranoid schizophrenia	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).	cosine	0.56711345911026
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_12797	hallucinogen abuse	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).	cosine	0.6086200475692749
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_287	obsolete vision disorder	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).	cosine	0.5533593893051147
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_4964	neurotic disorder	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).	cosine	0.624991238117218
http://purl.obolibrary.org/obo/SYMP_0000607	http://purl.obolibrary.org/obo/DOID_778	delusional disorder	hallucination	Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).	cosine	0.6221356391906738
http://purl.obolibrary.org/obo/SYMP_0000608	http://purl.obolibrary.org/obo/DOID_0060668	anencephaly	syncope and collapse	An alteration of consciousness that is characterized by a loss of consciousness resulting from insufficient blood flow to the brain and limb weakness progressing to collapse.	cosine	0.550532341003418
