symp_iri	doid_iri	symptom_name	disease_name	symptom_definition	disease_definition	method	score
http://purl.obolibrary.org/obo/SYMP_0000460	http://purl.obolibrary.org/obo/DOID_409	hepatomegaly	liver disease			cosine	0.7957639694213867
http://purl.obolibrary.org/obo/SYMP_0000460	http://purl.obolibrary.org/obo/DOID_5082	hepatomegaly	liver cirrhosis			cosine	0.7888874411582947
http://purl.obolibrary.org/obo/SYMP_0000460	http://purl.obolibrary.org/obo/DOID_907	hepatomegaly	liver fibroma			cosine	0.7897241711616516
http://purl.obolibrary.org/obo/SYMP_0000460	http://purl.obolibrary.org/obo/DOID_920	hepatomegaly	obsolete childhood liver neoplasm			cosine	0.8022045493125916
http://purl.obolibrary.org/obo/SYMP_0000461	http://purl.obolibrary.org/obo/DOID_11606	abdominal symptom	obsolete ileal disease			cosine	0.6997676491737366
http://purl.obolibrary.org/obo/SYMP_0000461	http://purl.obolibrary.org/obo/DOID_333	abdominal symptom	obsolete chronic factitious illness with physical symptoms			cosine	0.7007108926773071
http://purl.obolibrary.org/obo/SYMP_0000461	http://purl.obolibrary.org/obo/DOID_4370	abdominal symptom	stomach diverticulosis			cosine	0.6824070811271667
http://purl.obolibrary.org/obo/SYMP_0000461	http://purl.obolibrary.org/obo/DOID_8437	abdominal symptom	intestinal obstruction			cosine	0.7257949709892273
http://purl.obolibrary.org/obo/SYMP_0000461	http://purl.obolibrary.org/obo/DOID_8448	abdominal symptom	intestinal impaction			cosine	0.6866719126701355
http://purl.obolibrary.org/obo/SYMP_0000462	http://purl.obolibrary.org/obo/DOID_150	symptom	disease of mental health	A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.	A disease that involves a psychological or behavioral pattern generally associated with subjective distress or disability that occurs in an individual, and which are not a part of normal development or culture.	cosine	0.5895382761955261
http://purl.obolibrary.org/obo/SYMP_0000462	http://purl.obolibrary.org/obo/DOID_225	symptom	syndrome	A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.	A disease characterized by a group of signs and symptoms that occur together and characterize a particular abnormality.	cosine	0.6305726170539856
http://purl.obolibrary.org/obo/SYMP_0000462	http://purl.obolibrary.org/obo/DOID_3208	symptom	obsolete sensation disorder	A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.		cosine	0.5556256175041199
http://purl.obolibrary.org/obo/SYMP_0000462	http://purl.obolibrary.org/obo/DOID_333	symptom	obsolete chronic factitious illness with physical symptoms	A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.		cosine	0.6417009234428406
http://purl.obolibrary.org/obo/SYMP_0000462	http://purl.obolibrary.org/obo/DOID_4	symptom	disease	A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.	A disease is a disposition (i) to undergo pathological processes that (ii) exists in an organism because of one or more disorders in that organism.	cosine	0.609125018119812
http://purl.obolibrary.org/obo/SYMP_0000463	http://purl.obolibrary.org/obo/DOID_11802	lack of normal physiological development	obsolete protein deficiency			cosine	0.7389307618141174
http://purl.obolibrary.org/obo/SYMP_0000463	http://purl.obolibrary.org/obo/DOID_14263	lack of normal physiological development	obsolete fits in newborn			cosine	0.732442319393158
http://purl.obolibrary.org/obo/SYMP_0000463	http://purl.obolibrary.org/obo/DOID_759	lack of normal physiological development	obsolete congenital disorder			cosine	0.7288432121276855
http://purl.obolibrary.org/obo/SYMP_0000463	http://purl.obolibrary.org/obo/DOID_8431	lack of normal physiological development	physiological polycythemia			cosine	0.7185313105583191
http://purl.obolibrary.org/obo/SYMP_0000463	http://purl.obolibrary.org/obo/DOID_9995	lack of normal physiological development	obsolete endocrine and metabolic disturbances specific to the fetus and newborn			cosine	0.7112615704536438
http://purl.obolibrary.org/obo/SYMP_0000464	http://purl.obolibrary.org/obo/DOID_14038	lack of expected normal physiological development in childhood	obsolete precocious puberty			cosine	0.7186366319656372
http://purl.obolibrary.org/obo/SYMP_0000464	http://purl.obolibrary.org/obo/DOID_14263	lack of expected normal physiological development in childhood	obsolete fits in newborn			cosine	0.7326506972312927
http://purl.obolibrary.org/obo/SYMP_0000464	http://purl.obolibrary.org/obo/DOID_2490	lack of expected normal physiological development in childhood	congenital nervous system abnormality			cosine	0.7008779048919678
http://purl.obolibrary.org/obo/SYMP_0000464	http://purl.obolibrary.org/obo/DOID_759	lack of expected normal physiological development in childhood	obsolete congenital disorder			cosine	0.7310929298400879
http://purl.obolibrary.org/obo/SYMP_0000464	http://purl.obolibrary.org/obo/DOID_9995	lack of expected normal physiological development in childhood	obsolete endocrine and metabolic disturbances specific to the fetus and newborn			cosine	0.6871356964111328
http://purl.obolibrary.org/obo/SYMP_0000465	http://purl.obolibrary.org/obo/DOID_0070421	failure to thrive	neurodevelopmental disorder with spasticity and poor growth	A lack of expected normal physiological development in childhood that is characterized by a decelerated or arrested physical growth (height and weight measurements fall below the third or fifth percentile, or a downward change in growth across two major growth percentiles) and is associated with abnormal growth and development.	An autosomal recessive intellectual developmental disorder characterized by axial hypotonia, delayed psychomotor development, poor feeding, and failure to thrive with onset in early infancy that has material basis in homozygous mutation in the UFC1 gene on chromosome 1q23.	cosine	0.5407169461250305
http://purl.obolibrary.org/obo/SYMP_0000465	http://purl.obolibrary.org/obo/DOID_0080716	failure to thrive	infantile liver failure syndrome	A lack of expected normal physiological development in childhood that is characterized by a decelerated or arrested physical growth (height and weight measurements fall below the third or fifth percentile, or a downward change in growth across two major growth percentiles) and is associated with abnormal growth and development.	A syndrome that is characterized by acute liver failure, that occurs in the first year of life, which manifests with failure to thrive, hypotonia, moderate global developmental delay, seizures, abnormal liver function tests, microcytic anemia and elevated serum lactate.	cosine	0.5455158352851868
http://purl.obolibrary.org/obo/SYMP_0000465	http://purl.obolibrary.org/obo/DOID_11801	failure to thrive	protein-energy malnutrition	A lack of expected normal physiological development in childhood that is characterized by a decelerated or arrested physical growth (height and weight measurements fall below the third or fifth percentile, or a downward change in growth across two major growth percentiles) and is associated with abnormal growth and development.	A nutritional deficiency disease that is characterized by inadequate dietary protein and calories, which can have profound systemic effects including decreased metabolism, altered tissue distribution, compromised immunity, and impaired growth, and has material basis in dietary deprivation.	cosine	0.5195888876914978
http://purl.obolibrary.org/obo/SYMP_0000465	http://purl.obolibrary.org/obo/DOID_374	failure to thrive	nutrition disease	A lack of expected normal physiological development in childhood that is characterized by a decelerated or arrested physical growth (height and weight measurements fall below the third or fifth percentile, or a downward change in growth across two major growth percentiles) and is associated with abnormal growth and development.	An acquired metabolic disease that is characterized by an insufficient intake of food or of certain nutrients, by an inability of the body to absorb and use nutrients, or by overconsumption of certain foods.	cosine	0.5112196207046509
http://purl.obolibrary.org/obo/SYMP_0000465	http://purl.obolibrary.org/obo/DOID_4499	failure to thrive	obsolete child nutrition disorder	A lack of expected normal physiological development in childhood that is characterized by a decelerated or arrested physical growth (height and weight measurements fall below the third or fifth percentile, or a downward change in growth across two major growth percentiles) and is associated with abnormal growth and development.		cosine	0.5232345461845398
http://purl.obolibrary.org/obo/SYMP_0000466	http://purl.obolibrary.org/obo/DOID_0070512	delayed milestones	neurodevelopmental disorder with hypotonia and speech delay	A lack of expected normal physiological development in childhood that is characterized by a failure for a child to reach a significant stage at the predicted age and may include walking or talking.	A syndrome characterized by global developmental delay, impaired intellectual development with poor or absent speech, and fine and gross motor delay that has material basis in heterozygous or compound heterozygous mutation in the EIF4A2 gene on chromosome 3q27.3.	cosine	0.5963290929794312
http://purl.obolibrary.org/obo/SYMP_0000466	http://purl.obolibrary.org/obo/DOID_0080457	delayed milestones	microcephaly, seizures, and developmental delay	A lack of expected normal physiological development in childhood that is characterized by a failure for a child to reach a significant stage at the predicted age and may include walking or talking.	A developmental and epileptic encephalopathy characterized by microcephaly, infantile onset of seizures and developmental delay that has material basis in homozygous or compound heterozygous mutation in the PNKP gene on chromosome 19q13.	cosine	0.6008058786392212
http://purl.obolibrary.org/obo/SYMP_0000466	http://purl.obolibrary.org/obo/DOID_0081176	delayed milestones	hypotonia, ataxia, and delayed development syndrome	A lack of expected normal physiological development in childhood that is characterized by a failure for a child to reach a significant stage at the predicted age and may include walking or talking.	A syndrome that is characterized by congenital hypotonia, delayed psychomotor development, variable intellectual disability with speech delay, variable dysmorphic facial features, and ataxia, often associated with cerebellar hypoplasia and that has material basis in heterozygous mutation in the EBF3 gene on chromosome 10q26.	cosine	0.5872431397438049
http://purl.obolibrary.org/obo/SYMP_0000466	http://purl.obolibrary.org/obo/DOID_0081264	delayed milestones	developmental delay, hypotrophy, and dysmorphic features without Moebius syndrome	A lack of expected normal physiological development in childhood that is characterized by a failure for a child to reach a significant stage at the predicted age and may include walking or talking.	A syndrome that is characterized by developmental delay, hypotrophy, and dysmorphic features and that has material basis in homozygous ultra-rare REV3L variant (T2753R).	cosine	0.5797810554504395
http://purl.obolibrary.org/obo/SYMP_0000466	http://purl.obolibrary.org/obo/DOID_5575	delayed milestones	obsolete delayed puberty	A lack of expected normal physiological development in childhood that is characterized by a failure for a child to reach a significant stage at the predicted age and may include walking or talking.		cosine	0.5915697813034058
http://purl.obolibrary.org/obo/SYMP_0000467	http://purl.obolibrary.org/obo/DOID_12234	right lower quadrant abdominal rigidity	cascade stomach			cosine	0.668378472328186
http://purl.obolibrary.org/obo/SYMP_0000467	http://purl.obolibrary.org/obo/DOID_254	right lower quadrant abdominal rigidity	hemangioma of intra-abdominal structure			cosine	0.6923854947090149
